geonameid,asciiname,latitude,longitude,country_code,population,timezone
2812104,Weischlitz,50.45,12.06667,DE,3614,Europe/Berlin
2812118,Weira,50.7,11.71667,DE,427,Europe/Berlin
2812145,Weinstadt-Endersbach,48.81311,9.36387,DE,26166,Europe/Berlin
2812148,Weinsheim,50.23333,6.46667,DE,1046,Europe/Berlin
2812149,Weinsheim,49.83333,7.76667,DE,1893,Europe/Berlin
2812158,Weinsberg,49.15127,9.28762,DE,11855,Europe/Berlin
2812164,Weinolsheim,49.81583,8.27278,DE,714,Europe/Berlin
2812174,Weinheim,49.54887,8.66697,DE,43325,Europe/Berlin
2812196,Weingarten,49.25946,8.2862,DE,1532,Europe/Berlin
2812197,Weingarten,49.05457,8.52678,DE,9556,Europe/Berlin
2812204,Weingarten,47.81009,9.63863,DE,23802,Europe/Berlin
2812225,Weinbohla,51.16667,13.56667,DE,10456,Europe/Berlin
2812469,Weinbach,50.43843,8.29133,DE,4763,Europe/Berlin
2812471,Weinaehr,50.31667,7.85,DE,482,Europe/Berlin
2812482,Weimar,50.9803,11.32903,DE,64727,Europe/Berlin
2812484,Weiltingen,49.03878,10.45052,DE,1433,Europe/Berlin
2812497,Weilmuenster,50.43143,8.37673,DE,9402,Europe/Berlin
2812502,Weil im Schonbuch,48.6227,9.06355,DE,10037,Europe/Berlin
2812509,Weilheim an der Teck,48.61572,9.53751,DE,9634,Europe/Berlin
2812515,Weilheim,47.84147,11.15484,DE,21401,Europe/Berlin
2812516,Weilheim,47.66667,8.23333,DE,3185,Europe/Berlin
2812522,Weilerswist,50.76667,6.83333,DE,16321,Europe/Berlin
2812568,Weilerbach,49.48333,7.63333,DE,4476,Europe/Berlin
2812580,Weiler,50.31667,7.11667,DE,527,Europe/Berlin
2812584,Weiler,49.95696,7.86484,DE,2712,Europe/Berlin
2812617,Weilen unter den Rinnen,48.18984,8.76486,DE,638,Europe/Berlin
2812625,Weil der Stadt,48.74953,8.87176,DE,19338,Europe/Berlin
2812626,Weilburg,50.48438,8.26249,DE,13798,Europe/Berlin
2812633,Weilbach,49.66812,9.21639,DE,2342,Europe/Berlin
2812634,Weilar,50.76667,10.15,DE,898,Europe/Berlin
2812636,Weil am Rhein,47.59331,7.62082,DE,29548,Europe/Berlin
2812644,Weil,48.11717,10.92161,DE,3664,Europe/Berlin
2812655,Weikersheim,49.47866,9.89977,DE,7569,Europe/Berlin
2812670,Weihmichl,48.6,12.05,DE,2479,Europe/Berlin
2812752,Weiherhammer,49.63333,12.06667,DE,4036,Europe/Berlin
2812831,Weihenzell,49.35,10.61667,DE,2829,Europe/Berlin
2812854,Weigenheim,49.56667,10.26667,DE,978,Europe/Berlin
2812855,Weigendorf,49.49773,11.56869,DE,1292,Europe/Berlin
2812914,Weidingen,50.01667,6.38333,DE,207,Europe/Berlin
2812917,Weiding,49.26282,12.76311,DE,2472,Europe/Berlin
2812931,Weidhausen bei Coburg,50.20354,11.14006,DE,3331,Europe/Berlin
2812954,Weidenthal,49.41667,8,DE,2018,Europe/Berlin
2812958,Weidenstetten,48.5525,9.9961,DE,1249,Europe/Berlin
2812994,Weidenhahn,50.55,7.83333,DE,542,Europe/Berlin
2813021,Weidenbach,50.15,7.88333,DE,118,Europe/Berlin
2813022,Weidenbach,50.13333,6.71667,DE,273,Europe/Berlin
2813023,Weidenbach,49.19817,10.64489,DE,2276,Europe/Berlin
2813039,Weiden,49.81667,7.3,DE,97,Europe/Berlin
2813040,Weiden,49.67682,12.15613,DE,42550,Europe/Berlin
2813110,Weida,50.77449,12.06028,DE,8528,Europe/Berlin
2813145,Weichs,48.38333,11.41667,DE,3123,Europe/Berlin
2813152,Weichering,48.71713,11.32141,DE,2244,Europe/Berlin
2813176,Weibersbrunn,49.93083,9.36611,DE,2142,Europe/Berlin
2813180,Weibern,50.4,7.15,DE,1585,Europe/Berlin
2813187,Weissensee,52.55632,13.46649,DE,47693,Europe/Berlin
2813209,Wehringen,48.25,10.8,DE,2877,Europe/Berlin
2813216,Wehrheim,50.3,8.56667,DE,9383,Europe/Berlin
2813246,Wehrbleck,52.6289,8.69019,DE,900,Europe/Berlin
2813259,Wehr,50.41667,7.21667,DE,1152,Europe/Berlin
2813262,Wehr,47.62983,7.90423,DE,13037,Europe/Berlin
2813277,Wehnde,51.48333,10.31667,DE,412,Europe/Berlin
2813308,Wehingen,48.14533,8.79151,DE,3731,Europe/Berlin
2813344,Wegscheid,48.60136,13.78733,DE,5817,Europe/Berlin
2813383,Wegeleben,51.88376,11.17347,DE,3132,Europe/Berlin
2813390,Wegberg,51.14221,6.28436,DE,29622,Europe/Berlin
2813405,Weferlingen,52.31205,11.05791,DE,2444,Europe/Berlin
2813407,Wefensleben,52.18319,11.16074,DE,2188,Europe/Berlin
2813410,Weeze,51.62678,6.19792,DE,10131,Europe/Berlin
2813425,Weesby,54.83333,9.15,DE,479,Europe/Berlin
2813427,Wees,54.81667,9.51667,DE,2247,Europe/Berlin
2813431,Weenzen,52.03333,9.66667,DE,433,Europe/Berlin
2813433,Weener,53.16332,7.35052,DE,15718,Europe/Berlin
2813442,Weede,53.91667,10.38333,DE,992,Europe/Berlin
2813464,Wedel,53.58374,9.69835,DE,31995,Europe/Berlin
2813468,Weddingstedt,54.23333,9.1,DE,2235,Europe/Berlin
2813472,Wedding Bezirk,52.54734,13.35594,DE,78290,Europe/Berlin
2813480,Weddersleben,51.76533,11.08531,DE,1086,Europe/Berlin
2813493,Weddelbrook,53.9,9.83333,DE,1025,Europe/Berlin
2813524,Wechselburg,51,12.76667,DE,2223,Europe/Berlin
2813531,Wechingen,48.9,10.61667,DE,1416,Europe/Berlin
2813539,Weberstedt,51.1,10.5,DE,592,Europe/Berlin
2813573,Waxweiler,50.1,6.36667,DE,1128,Europe/Berlin
2813580,Wawern,50.11667,6.48333,DE,318,Europe/Berlin
2813581,Wawern,49.65,6.55,DE,610,Europe/Berlin
2813604,Watzerath,50.18333,6.36667,DE,447,Europe/Berlin
2813624,Wattmannshagen,53.7759,12.40701,DE,1062,Europe/Berlin
2813638,Wattenheim,49.52167,8.06167,DE,1632,Europe/Berlin
2813641,Wattendorf,50.03261,11.12623,DE,694,Europe/Berlin
2813647,Wattenbek,54.16667,10.05,DE,2883,Europe/Berlin
2813660,Wathlingen,52.5369,10.15069,DE,6431,Europe/Berlin
2813685,Wasungen,50.6619,10.36947,DE,3779,Europe/Berlin
2813700,Wassertrudingen,49.04328,10.59906,DE,6245,Europe/Berlin
2813701,Wasserthaleben,51.25,10.88333,DE,476,Europe/Berlin
2813723,Wasserlosen,50.09476,10.03017,DE,3524,Europe/Berlin
2813728,Wasserliesch,49.70739,6.53944,DE,2265,Europe/Berlin
2813732,Wasserleben,51.92089,10.7567,DE,1509,Europe/Berlin
2813755,Wasserburg am Inn,48.0525,12.22341,DE,12374,Europe/Berlin
2813758,Wasserburg,48.44105,10.2693,DE,3238,Europe/Berlin
2813786,Wassenberg,51.10009,6.15484,DE,16641,Europe/Berlin
2813787,Wassenach,50.43333,7.28333,DE,1174,Europe/Berlin
2813819,Wasenbach,50.31667,7.96667,DE,359,Europe/Berlin
2813847,Waschenbeuren,48.75991,9.68735,DE,3924,Europe/Berlin
2813860,Wasbuttel,52.41331,10.59357,DE,1948,Europe/Berlin
2813864,Wasbek,54.06667,9.9,DE,2192,Europe/Berlin
2813877,Warza,51,10.68333,DE,756,Europe/Berlin
2813888,Wartmannsroth,50.16667,9.78333,DE,2313,Europe/Berlin
2813914,Warthausen,48.12863,9.79749,DE,4769,Europe/Berlin
2813931,Wartenberg-Rohrbach,49.53333,7.85,DE,565,Europe/Berlin
2813932,Wartenberg,52.5752,13.51559,DE,2336,Europe/Berlin
2813935,Wartenberg,48.40597,11.98865,DE,4548,Europe/Berlin
2814005,Warstein,51.44488,8.34851,DE,28532,Europe/Berlin
2814024,Warringholz,54.08333,9.46667,DE,318,Europe/Berlin
2814031,Warpe,52.73333,9.1,DE,811,Europe/Berlin
2814043,Warnow,53.7858,11.88106,DE,1073,Europe/Berlin
2814053,Warngau,47.83217,11.72173,DE,3600,Europe/Berlin
2814055,Warnemuende,54.1767,12.08402,DE,8441,Europe/Berlin
2814062,Warnau,54.18333,10.16667,DE,360,Europe/Berlin
2814065,Warmsroth,49.95,7.78333,DE,426,Europe/Berlin
2814066,Warmsen,52.45695,8.84949,DE,3552,Europe/Berlin
2814077,Warmensteinach,49.98333,11.78333,DE,2379,Europe/Berlin
2814107,Warin,53.80026,11.70504,DE,3465,Europe/Berlin
2814127,Warendorf,51.95109,7.98756,DE,38707,Europe/Berlin
2814131,Waren,53.5204,12.67985,DE,21470,Europe/Berlin
2814133,Wardow,53.93054,12.40818,DE,1116,Europe/Berlin
2814142,Warder,54.21667,9.88333,DE,616,Europe/Berlin
2814146,Wardenburg,53.06667,8.2,DE,16019,Europe/Berlin
2814153,Warburg,51.49011,9.14641,DE,24317,Europe/Berlin
2814157,Warberg,52.1812,10.91972,DE,978,Europe/Berlin
2814174,Wapelfeld,54.08333,9.6,DE,335,Europe/Berlin
2814181,Wanzleben,52.06087,11.4408,DE,5397,Europe/Berlin
2814187,Wansleben,51.46034,11.75135,DE,1862,Europe/Berlin
2814195,Wannweil,48.51667,9.15,DE,5092,Europe/Berlin
2814196,Wannsee,52.41915,13.15531,DE,9437,Europe/Berlin
2814241,Wanna,53.75,8.8,DE,2419,Europe/Berlin
2814246,Wankendorf,54.11667,10.21667,DE,2914,Europe/Berlin
2814266,Wangerooge,53.79002,7.89938,DE,1081,Europe/Berlin
2814270,Wangen im Allgau,47.6895,9.83247,DE,27045,Europe/Berlin
2814273,Wangenheim,51.01667,10.61667,DE,706,Europe/Berlin
2814279,Wangen,48.72933,9.61175,DE,3209,Europe/Berlin
2814287,Wangels,54.26667,10.76667,DE,2428,Europe/Berlin
2814288,Wangelnstedt,51.86667,9.68333,DE,681,Europe/Berlin
2814292,Wangelau,53.45,10.55,DE,231,Europe/Berlin
2814294,Wang,48.5,11.95,DE,2284,Europe/Berlin
2814297,Wanfried,51.18207,10.17283,DE,4398,Europe/Berlin
2814305,Wandlitz,52.74196,13.45799,DE,19888,Europe/Berlin
2814312,Wanderup,54.68333,9.33333,DE,2270,Europe/Berlin
2814313,Wandersleben,50.89946,10.84959,DE,1716,Europe/Berlin
2814362,Waltrop,51.62125,7.40238,DE,30220,Europe/Berlin
2814392,Waltershausen,50.89827,10.55791,DE,11445,Europe/Berlin
2814406,Waltersdorf,50.83333,11.75,DE,183,Europe/Berlin
2814415,Walterschen,50.68333,7.56667,DE,137,Europe/Berlin
2814445,Waltenhofen,47.66446,10.30695,DE,9045,Europe/Berlin
2814448,Waltenhausen,48.19047,10.36457,DE,726,Europe/Berlin
2814462,Walsrode,52.86147,9.5926,DE,24448,Europe/Berlin
2814465,Walsleben,52.93829,12.66449,DE,803,Europe/Berlin
2814469,Walsheim,49.23722,8.12694,DE,550,Europe/Berlin
2814471,Walshausen,49.21667,7.48333,DE,356,Europe/Berlin
2814476,Walsdorf,50.28333,6.71667,DE,876,Europe/Berlin
2814478,Walsdorf,49.86667,10.78333,DE,2541,Europe/Berlin
2814479,Walschleben,51.06667,10.93333,DE,1904,Europe/Berlin
2814486,Walpertskirchen,48.2584,11.97527,DE,1960,Europe/Berlin
2814499,Walpernhain,51.01667,11.95,DE,227,Europe/Berlin
2814512,Wallwitz,51.58029,11.92888,DE,1124,Europe/Berlin
2814518,Wallstawe,52.8,11.01667,DE,475,Europe/Berlin
2814522,Wallscheid,50.1,6.88333,DE,366,Europe/Berlin
2814526,Wallsbull,54.76667,9.23333,DE,892,Europe/Berlin
2814553,Wallmerod,50.48333,7.95,DE,1341,Europe/Berlin
2814557,Wallmenroth,50.8,7.83333,DE,1261,Europe/Berlin
2814570,Wallhausen,51.46117,11.2076,DE,2189,Europe/Berlin
2814571,Wallhausen,49.88333,7.76667,DE,1617,Europe/Berlin
2814572,Wallhausen,49.21042,10.06219,DE,3630,Europe/Berlin
2814577,Wallhalben,49.31667,7.53333,DE,875,Europe/Berlin
2814582,Wallgau,47.51667,11.28333,DE,1446,Europe/Berlin
2814591,Wallertheim,49.83556,8.05139,DE,1826,Europe/Berlin
2814592,Wallerstein,48.88741,10.47591,DE,3473,Europe/Berlin
2814596,Wallersheim,50.2,6.53333,DE,753,Europe/Berlin
2814599,Wallersdorf,48.73767,12.74744,DE,6702,Europe/Berlin
2814612,Wallerfing,48.68416,12.88035,DE,1388,Europe/Berlin
2814613,Wallerfangen,49.33333,6.71667,DE,9733,Europe/Berlin
2814632,Wallenhorst,52.35,8.01667,DE,24201,Europe/Berlin
2814637,Wallenfels,50.2685,11.47058,DE,3101,Europe/Berlin
2814640,Wallendorf,51.35983,12.07537,DE,1005,Europe/Berlin
2814643,Wallendorf,49.87612,6.28913,DE,381,Europe/Berlin
2814650,Wallenborn,50.15,6.71667,DE,493,Europe/Berlin
2814655,Wallen,54.28333,9.26667,DE,41,Europe/Berlin
2814667,Walldurn,49.58358,9.36642,DE,12113,Europe/Berlin
2814668,Walldorf,50.61667,10.38333,DE,2281,Europe/Berlin
2814670,Walldorf,49.30637,8.64236,DE,14842,Europe/Berlin
2814685,Wallbach,50.63333,10.4,DE,375,Europe/Berlin
2814707,Walksfelde,53.63333,10.58333,DE,214,Europe/Berlin
2814718,Walkertshofen,48.23333,10.58333,DE,1120,Europe/Berlin
2814733,Walkenried,51.58333,10.61667,DE,2485,Europe/Berlin
2814747,Walheim,49.01417,9.15111,DE,3057,Europe/Berlin
2814748,Walhausen,50.03333,7.28333,DE,230,Europe/Berlin
2814762,Waldweiler,49.61667,6.8,DE,924,Europe/Berlin
2814765,Waldthurn,49.67221,12.32919,DE,2189,Europe/Berlin
2814775,Waldstetten,48.76615,9.82135,DE,7316,Europe/Berlin
2814776,Waldstetten,48.34815,10.29385,DE,1263,Europe/Berlin
2814787,Waldsieversdorf,52.55,14.06667,DE,1314,Europe/Berlin
2814791,Waldshut-Tiengen,47.62323,8.21717,DE,22404,Europe/Berlin
2814795,Waldsee,49.39528,8.44028,DE,5384,Europe/Berlin
2814815,Waldsassen,50.00167,12.30434,DE,7505,Europe/Berlin
2814821,Waldrohrbach,49.16667,7.96667,DE,429,Europe/Berlin
2814832,Waldrach,49.74623,6.74543,DE,2015,Europe/Berlin
2814840,Waldorf,50.48333,7.23333,DE,948,Europe/Berlin
2814846,Waldmunchen,49.37804,12.70905,DE,7392,Europe/Berlin
2814847,Waldmuhlen,50.58333,8.06667,DE,369,Europe/Berlin
2814851,Waldmohr,49.38333,7.33333,DE,5426,Europe/Berlin
2814853,Wald-Michelbach,49.57,8.83167,DE,11720,Europe/Berlin
2814866,Waldleiningen,49.4,7.88333,DE,453,Europe/Berlin
2814871,Waldlaubersheim,49.93333,7.83333,DE,804,Europe/Berlin
2814874,Waldkraiburg,48.20854,12.39893,DE,24676,Europe/Berlin
2814878,Waldkirchen,50.59667,12.37994,DE,1212,Europe/Berlin
2814880,Waldkirchen,48.7327,13.60082,DE,10757,Europe/Berlin
2814883,Waldkirch,48.09585,7.96371,DE,20155,Europe/Berlin
2814888,Waldkappel,51.14462,9.87695,DE,5022,Europe/Berlin
2814914,Waldhof-Falkenstein,49.96667,6.18333,DE,44,Europe/Berlin
2814956,Waldheim,51.07282,13.02004,DE,9001,Europe/Berlin
2815002,Waldhambach,49.16667,7.98333,DE,369,Europe/Berlin
2815010,Waldgrehweiler,49.66667,7.73333,DE,261,Europe/Berlin
2815032,Waldfischbach-Burgalben,49.28333,7.66667,DE,5111,Europe/Berlin
2815035,Waldfeucht,51.0661,5.98815,DE,9305,Europe/Berlin
2815048,Waldershof,49.98144,12.06291,DE,4634,Europe/Berlin
2815059,Walderbach,49.18333,12.38333,DE,2087,Europe/Berlin
2815074,Waldenburg,50.87653,12.59919,DE,4597,Europe/Berlin
2815075,Waldenburg,49.18468,9.63994,DE,3127,Europe/Berlin
2815076,Waldenbuch,48.6383,9.13256,DE,8803,Europe/Berlin
2815101,Waldeck,51.20618,9.06286,DE,7785,Europe/Berlin
2815102,Waldeck,50.91667,11.78333,DE,286,Europe/Berlin
2815127,Waldbuttelbrunn,49.78833,9.84667,DE,5099,Europe/Berlin
2815128,Waldburg,47.7571,9.71342,DE,2920,Europe/Berlin
2815132,Waldbrunn,49.75861,9.80361,DE,2582,Europe/Berlin
2815137,Waldbroel,50.87576,7.61688,DE,19533,Europe/Berlin
2815138,Waldbreitbach,50.55,7.41667,DE,1956,Europe/Berlin
2815139,Waldbockelheim,49.81667,7.71667,DE,2333,Europe/Berlin
2815180,Waldaschaff,49.97528,9.30194,DE,4056,Europe/Berlin
2815186,Waldalgesheim,49.95,7.83333,DE,3676,Europe/Berlin
2815198,Wald,49.15,12.35,DE,2787,Europe/Berlin
2815204,Wald,47.97223,10.30054,DE,1021,Europe/Berlin
2815205,Wald,47.93333,9.16667,DE,2706,Europe/Berlin
2815218,Walchum,52.92717,7.28325,DE,1299,Europe/Berlin
2815297,Waischenfeld,49.84645,11.3481,DE,3167,Europe/Berlin
2815300,Wain,48.18904,10.0209,DE,1586,Europe/Berlin
2815303,Waigolshausen,49.95,10.13333,DE,2931,Europe/Berlin
2815305,Waigandshain,50.65,8.08333,DE,218,Europe/Berlin
2815315,Waidhofen,48.58333,11.33333,DE,2152,Europe/Berlin
2815317,Waidhaus,49.64218,12.49523,DE,2467,Europe/Berlin
2815328,Waibstadt,49.29505,8.91771,DE,5762,Europe/Berlin
2815330,Waiblingen,48.83241,9.31641,DE,52945,Europe/Berlin
2815345,Wahrenholz,52.61667,10.6,DE,3830,Europe/Berlin
2815369,Wahnwegen,49.48333,7.38333,DE,728,Europe/Berlin
2815373,Wahns,50.63333,10.3,DE,505,Europe/Berlin
2815375,Wahn-Heide,50.85891,7.10662,DE,7692,Europe/Berlin
2815390,Wahlstorf (Dorf),54.17836,10.29462,DE,514,Europe/Berlin
2815392,Wahlstedt,53.95161,10.20626,DE,9553,Europe/Berlin
2815410,Wahlrod,50.65,7.71667,DE,883,Europe/Berlin
2815412,Wahlitz,52.10376,11.77947,DE,1027,Europe/Berlin
2815418,Wahlheim,49.71778,8.10611,DE,579,Europe/Berlin
2815419,Wahlhausen,51.3,9.98333,DE,356,Europe/Berlin
2815436,Wahlenau,49.9,7.25,DE,210,Europe/Berlin
2815456,Wahlbach,50,7.6,DE,173,Europe/Berlin
2815484,Waging am See,47.93414,12.73392,DE,6291,Europe/Berlin
2815487,Waghausel,49.24991,8.51257,DE,20178,Europe/Berlin
2815491,Wagersrott,54.66667,9.8,DE,226,Europe/Berlin
2815507,Wagenhoff,52.53333,10.51667,DE,1150,Europe/Berlin
2815513,Wagenhausen,50.15,6.98333,DE,57,Europe/Berlin
2815523,Wagenfeld,52.55,8.58333,DE,7132,Europe/Berlin
2815552,Waffenbrunn,49.26667,12.66667,DE,1999,Europe/Berlin
2815559,Wadgassen,49.26667,6.78333,DE,18464,Europe/Berlin
2815563,Wadersloh,51.73333,8.25,DE,13173,Europe/Berlin
2815565,Wadern,49.54122,6.88774,DE,17282,Europe/Berlin
2815579,Waddeweitz,53,10.96667,DE,942,Europe/Berlin
2815598,Wackersdorf,49.31667,12.18333,DE,4900,Europe/Berlin
2815600,Wackersberg,47.73333,11.55,DE,3463,Europe/Berlin
2815604,Wackerow,53.67683,12.98164,DE,1445,Europe/Berlin
2815605,Wackernheim,49.97444,8.11667,DE,2652,Europe/Berlin
2815623,Wacken,54.02078,9.37597,DE,1844,Europe/Berlin
2815642,Waechtersbach,50.25511,9.29564,DE,12464,Europe/Berlin
2815651,Wachtendonk,51.40916,6.33894,DE,7823,Europe/Berlin
2815678,Wachtberg,50.63333,7.1,DE,20032,Europe/Berlin
2815689,Wachstedt,51.3,10.25,DE,568,Europe/Berlin
2815735,Wachenroth,49.75185,10.71335,DE,2205,Europe/Berlin
2815739,Wachenheim,49.44045,8.18041,DE,4678,Europe/Berlin
2815782,Wachau,51.16667,13.9,DE,4551,Europe/Berlin
2815784,Wabern,51.1,9.35,DE,7708,Europe/Berlin
2815803,Waal,47.99679,10.77786,DE,2152,Europe/Berlin
2815804,Waakirchen,47.7725,11.67315,DE,5464,Europe/Berlin
2815807,Waake,51.55637,10.05713,DE,1429,Europe/Berlin
2815812,Waabs,54.53333,9.98333,DE,1462,Europe/Berlin
2815823,Vrees,52.88333,7.76667,DE,1577,Europe/Berlin
2815824,Vreden,52.03792,6.828,DE,22412,Europe/Berlin
2815987,Vorwerk,53.18333,9.15,DE,1083,Europe/Berlin
2816010,Vorstetten,48.06667,7.85,DE,2785,Europe/Berlin
2816043,Vorra,49.55718,11.49419,DE,1810,Europe/Berlin
2816127,Vordorf,52.36522,10.52035,DE,3310,Europe/Berlin
2816141,Vorderweidenthal,49.13333,7.88333,DE,680,Europe/Berlin
2816503,Vorbach,49.81667,11.75,DE,1052,Europe/Berlin
2816524,Volxheim,49.81667,7.93333,DE,1056,Europe/Berlin
2816527,Voltlage,52.43333,7.75,DE,1821,Europe/Berlin
2816534,Volpke,52.13865,11.09877,DE,1622,Europe/Berlin
2816547,Vollstedt,54.61667,9.03333,DE,162,Europe/Berlin
2816557,Vollmersweiler,49.065,8.07722,DE,221,Europe/Berlin
2816559,Vollmershain,50.85,12.3,DE,331,Europe/Berlin
2816562,Vollmersbach,49.73333,7.31667,DE,582,Europe/Berlin
2816576,Vollerwiek,54.29128,8.79833,DE,212,Europe/Berlin
2816577,Vollersroda,50.93604,11.33094,DE,217,Europe/Berlin
2816578,Vollersode,53.33333,8.91667,DE,3209,Europe/Berlin
2816583,Vollenborn,51.35,10.5,DE,280,Europe/Berlin
2816596,Volkstedt,51.56267,11.55658,DE,1307,Europe/Berlin
2816616,Volkmarsen,51.40895,9.11814,DE,6959,Europe/Berlin
2816625,Volkmannsdorf,50.61102,11.73168,DE,319,Europe/Berlin
2816630,Voelklingen,49.25162,6.85873,DE,41132,Europe/Berlin
2816639,Volkesfeld,50.4,7.15,DE,563,Europe/Berlin
2816640,Volkerzen,50.71667,7.68333,DE,101,Europe/Berlin
2816646,Volkertshausen,47.81667,8.86667,DE,2779,Europe/Berlin
2816652,Volkersweiler,49.16667,7.93333,DE,661,Europe/Berlin
2816660,Voelkershausen,50.8,10.05,DE,1206,Europe/Berlin
2816678,Volkerode,51.26667,10.06667,DE,265,Europe/Berlin
2816687,Volkenschwand,48.6,11.88333,DE,1634,Europe/Berlin
2816702,Volkach,49.86352,10.22813,DE,9585,Europe/Berlin
2816734,Voigtstedt,51.38333,11.31667,DE,1058,Europe/Berlin
2816760,Vohringen,48.33446,8.66392,DE,4183,Europe/Berlin
2816761,Vohringen,48.27839,10.08236,DE,13207,Europe/Berlin
2816762,Vohrenbach,48.05,8.3,DE,4167,Europe/Berlin
2816769,Vohl,51.20565,8.9451,DE,6296,Europe/Berlin
2816770,Vohenstrauss,49.62383,12.33808,DE,7550,Europe/Berlin
2816776,Vohburg an der Donau,48.76977,11.61845,DE,7101,Europe/Berlin
2816795,Vogtareuth,47.94694,12.18126,DE,3045,Europe/Berlin
2816796,Vogt,47.76667,9.76667,DE,4534,Europe/Berlin
2816874,Vogelsen,53.28333,10.35,DE,2299,Europe/Berlin
2816884,Vogelsberg,51.13333,11.25,DE,759,Europe/Berlin
2816920,Vogelsang,52.18235,14.66366,DE,798,Europe/Berlin
2817065,Voerde,51.59703,6.6863,DE,38759,Europe/Berlin
2817080,Vockerode,51.84698,12.35208,DE,1741,Europe/Berlin
2817105,Vlotho,52.1653,8.85996,DE,20214,Europe/Berlin
2817130,Visselhoevede,52.98546,9.58265,DE,10808,Europe/Berlin
2817139,Visbek,52.83333,8.31667,DE,9164,Europe/Berlin
2817146,Virneburg,50.35,7.08333,DE,427,Europe/Berlin
2817149,Vippachedelhausen,51.08333,11.2,DE,631,Europe/Berlin
2817154,Viol,54.56667,9.18333,DE,1956,Europe/Berlin
2817168,Vinningen,49.16667,7.55,DE,1723,Europe/Berlin
2817202,Vilshofen,48.62695,13.19222,DE,16695,Europe/Berlin
2817204,Vilsheim,48.45,12.11667,DE,2404,Europe/Berlin
2817207,Vilseck,49.6148,11.80261,DE,6560,Europe/Berlin
2817209,Vilsbiburg,48.45296,12.35604,DE,11416,Europe/Berlin
2817217,Villmar,50.39287,8.1931,DE,7334,Europe/Berlin
2817220,Villingen-Schwenningen,48.06226,8.49358,DE,81770,Europe/Berlin
2817222,Villingendorf,48.2,8.58333,DE,3226,Europe/Berlin
2817230,Villenbach,48.50887,10.61468,DE,1283,Europe/Berlin
2817239,Vilgertshofen,47.95,10.91667,DE,2445,Europe/Berlin
2817252,Veitsrodt,49.75,7.3,DE,727,Europe/Berlin
2817311,Viersen,51.25435,6.39441,DE,76153,Europe/Berlin
2817324,Viernheim,49.54033,8.5782,DE,32620,Europe/Berlin
2817325,Viernau,50.66225,10.55778,DE,2209,Europe/Berlin
2817339,Vierkirchen,48.36667,11.46667,DE,4216,Europe/Berlin
2817346,Vierhofen,53.26667,10.21667,DE,966,Europe/Berlin
2817375,Viereck,53.54898,14.04001,DE,1375,Europe/Berlin
2817376,Vierden,53.33333,9.5,DE,779,Europe/Berlin
2817394,Vienenburg,51.95242,10.56374,DE,11417,Europe/Berlin
2817410,Vielbach,50.51667,7.76667,DE,588,Europe/Berlin
2817483,Viechtach,49.08001,12.88566,DE,8653,Europe/Berlin
2817506,Vettweiss,50.73333,6.6,DE,9116,Europe/Berlin
2817512,Vettelschoss,50.61667,7.35,DE,3510,Europe/Berlin
2817517,Vetschau,51.78638,14.07941,DE,9857,Europe/Berlin
2817523,Vestenbergsgreuth,49.68764,10.65157,DE,1595,Europe/Berlin
2817537,Versmold,52.04009,8.15272,DE,20996,Europe/Berlin
2817576,Verl,51.88333,8.51667,DE,24002,Europe/Berlin
2817581,Veringenstadt,48.18515,9.21079,DE,2332,Europe/Berlin
2817599,Verden,52.92343,9.23491,DE,26924,Europe/Berlin
2817616,Venusberg,50.69918,13.01854,DE,2390,Europe/Berlin
2817627,Venningen,49.28167,8.17361,DE,956,Europe/Berlin
2817659,Vendersheim,49.86639,8.06861,DE,561,Europe/Berlin
2817668,Veltheim,52.21874,10.68327,DE,1044,Europe/Berlin
2817674,Velten,52.69149,13.17533,DE,11498,Europe/Berlin
2817679,Velpke,52.40797,10.93637,DE,4506,Europe/Berlin
2817694,Vellberg,49.0843,9.87914,DE,4264,Europe/Berlin
2817703,Velgast,54.27204,12.81075,DE,2016,Europe/Berlin
2817704,Velen,51.9,6.98333,DE,13074,Europe/Berlin
2817714,Veldenz,49.88333,7.01667,DE,939,Europe/Berlin
2817717,Velden,49.61388,11.51008,DE,1887,Europe/Berlin
2817719,Velden,48.36632,12.25596,DE,6488,Europe/Berlin
2817722,Velburg,49.23212,11.6716,DE,5373,Europe/Berlin
2817724,Velbert,51.33537,7.04348,DE,87669,Europe/Berlin
2817733,Veitshochheim,49.83278,9.88167,DE,10279,Europe/Berlin
2817736,Veitsbronn,49.51239,10.88797,DE,6194,Europe/Berlin
2817752,Veilsdorf,50.4,10.81667,DE,3225,Europe/Berlin
2817806,Veckenstedt,51.90113,10.73203,DE,1433,Europe/Berlin
2817812,Vechta,52.72632,8.28598,DE,29729,Europe/Berlin
2817813,Vechelde,52.26038,10.36491,DE,16219,Europe/Berlin
2817818,Vaterstetten,48.10537,11.76825,DE,21007,Europe/Berlin
2817823,Vastorf,53.19801,10.54563,DE,943,Europe/Berlin
2817841,Varrel,52.6215,8.7331,DE,1368,Europe/Berlin
2817873,Varel,53.39693,8.13621,DE,25212,Europe/Berlin
2817894,Valwig,50.15,7.21667,DE,430,Europe/Berlin
2817904,Valley,47.8931,11.77915,DE,2968,Europe/Berlin
2817909,Vallendar,50.39586,7.62427,DE,8959,Europe/Berlin
