geonameid,asciiname,latitude,longitude,country_code,population,timezone
2280316,Toumodi,6.55799,-5.01769,CI,39005,Africa/Abidjan
2280333,Toulepleu Guere,6.57395,-8.42592,CI,14098,Africa/Abidjan
2280376,Touba,8.28333,-7.68333,CI,27504,Africa/Abidjan
2280589,Tengrela,10.48115,-6.40694,CI,39277,Africa/Abidjan
2280761,Tiassale,5.89839,-4.82293,CI,35090,Africa/Abidjan
2280995,Tanda,7.80335,-3.16832,CI,20161,Africa/Abidjan
2281120,Tabou,4.42295,-7.3528,CI,17134,Africa/Abidjan
2281606,Sinfra,6.62103,-5.91144,CI,59919,Africa/Abidjan
2281951,Sassandra,4.95384,-6.08531,CI,23274,Africa/Abidjan
2282006,San-Pedro,4.74851,-6.6363,CI,196751,Africa/Abidjan
2282178,Sakassou,7.45462,-5.29263,CI,15068,Africa/Abidjan
2282827,Oume,6.38309,-5.41759,CI,52070,Africa/Abidjan
2283016,Odienne,9.50511,-7.56433,CI,49857,Africa/Abidjan
2284589,Mankono,8.05861,-6.18972,CI,19095,Africa/Abidjan
2284647,Man,7.41251,-7.55383,CI,139341,Africa/Abidjan
2285449,Lakota,5.84752,-5.682,CI,38055,Africa/Abidjan
2286304,Korhogo,9.45803,-5.62961,CI,167359,Africa/Abidjan
2287298,Katiola,8.13728,-5.10095,CI,59641,Africa/Abidjan
2287790,Issia,6.49224,-6.58558,CI,50313,Africa/Abidjan
2287958,Guiglo,6.54368,-7.4935,CI,39134,Africa/Abidjan
2287970,Guiberoua,6.23869,-6.17147,CI,13186,Africa/Abidjan
2288105,Grand-Lahou,5.13553,-5.02396,CI,10273,Africa/Abidjan
2288115,Grand-Bassam,5.2118,-3.73884,CI,73772,Africa/Abidjan
2288118,Affery,6.32035,-3.95235,CI,29909,Africa/Abidjan
2288829,Gagnoa,6.13193,-5.9506,CI,123184,Africa/Abidjan
2289049,Ferkessedougou,9.5928,-5.19449,CI,62008,Africa/Abidjan
2289549,Duekoue,6.74202,-7.34918,CI,47198,Africa/Abidjan
2289887,Divo,5.83739,-5.35723,CI,127867,Africa/Abidjan
2289983,Dimbokro,6.64678,-4.70519,CI,67349,Africa/Abidjan
2290412,Daoukro,7.0591,-3.9631,CI,40175,Africa/Abidjan
2290462,Danane,7.25957,-8.15498,CI,53808,Africa/Abidjan
2290486,Daloa,6.87735,-6.45022,CI,215652,Africa/Abidjan
2290582,Dabou,5.32556,-4.37685,CI,69661,Africa/Abidjan
2290609,Dabakala,8.36321,-4.42863,CI,13717,Africa/Abidjan
2290836,Boundiali,9.52167,-6.48694,CI,38878,Africa/Abidjan
2290849,Bouna,9.26927,-2.9951,CI,23570,Africa/Abidjan
2290956,Bouake,7.69385,-5.03031,CI,567481,Africa/Abidjan
2290964,Bouafle,6.99041,-5.7442,CI,60962,Africa/Abidjan
2290985,Botro,7.85249,-5.31063,CI,13375,Africa/Abidjan
2291087,Bonoua,5.27247,-3.59625,CI,37312,Africa/Abidjan
2291113,Bongouanou,6.65175,-4.20406,CI,34405,Africa/Abidjan
2291136,Bondoukou,8.0402,-2.80003,CI,58297,Africa/Abidjan
2291383,Bocanda,7.06264,-4.49948,CI,13079,Africa/Abidjan
2291580,Bingerville,5.35581,-3.88537,CI,50694,Africa/Abidjan
2291666,Biankouma,7.73909,-7.61377,CI,22868,Africa/Abidjan
2291779,Beoumi,7.67395,-5.58085,CI,23053,Africa/Abidjan
2292179,Bangolo,7.01232,-7.48639,CI,17712,Africa/Abidjan
2292542,Ayame,5.6052,-3.15709,CI,12315,Africa/Abidjan
2292755,Arrah,6.67342,-3.96938,CI,37432,Africa/Abidjan
2292852,Anyama,5.49462,-4.05183,CI,100653,Africa/Abidjan
2293107,Akoupe,6.38423,-3.88759,CI,35970,Africa/Abidjan
2293260,Agnibilekrou,7.13113,-3.20415,CI,43061,Africa/Abidjan
2293268,Agboville,5.92801,-4.21319,CI,81770,Africa/Abidjan
2293342,Adzope,6.10694,-3.86194,CI,61884,Africa/Abidjan
2293428,Adiake,5.28634,-3.30403,CI,16531,Africa/Abidjan
2293507,Aboisso,5.46779,-3.20711,CI,37654,Africa/Abidjan
2293521,Abobo,5.41613,-4.0159,CI,900000,Africa/Abidjan
2293538,Abidjan,5.30966,-4.01266,CI,3677115,Africa/Abidjan
2293549,Abengourou,6.72972,-3.49639,CI,104020,Africa/Abidjan
2293801,Yendi,9.44272,-0.00991,GH,42972,Africa/Accra
2294034,Winneba,5.35113,-0.62313,GH,44254,Africa/Accra
2294086,Wenchi,7.73916,-2.10456,GH,31411,Africa/Accra
2294206,Wa,10.06069,-2.50192,GH,78107,Africa/Accra
2294665,Teshi Old Town,5.58365,-0.10722,GH,144013,Africa/Accra
2294700,Tema,5.6698,-0.01657,GH,155782,Africa/Accra
2294727,Techiman,7.58617,-1.94137,GH,69720,Africa/Accra
2294768,Tarkwa,5.30644,-1.98474,GH,34941,Africa/Accra
2294877,Tamale,9.40079,-0.8393,GH,360579,Africa/Accra
2294915,Takoradi,4.88447,-1.75536,GH,232919,Africa/Accra
2294938,Tafo,6.73453,-1.61275,GH,50457,Africa/Accra
2294962,Swedru,5.53711,-0.69984,GH,50293,Africa/Accra
2295021,Sunyani,7.33991,-2.32676,GH,70299,Africa/Accra
2295065,Suhum,6.04089,-0.45004,GH,49398,Africa/Accra
2295385,Shama Junction,5.00872,-1.63011,GH,20946,Africa/Accra
2295458,Sekondi-Takoradi,4.934,-1.7137,GH,138872,Africa/Accra
2295517,Savelugu,9.62441,-0.8253,GH,29310,Africa/Accra
2295672,Saltpond,5.20913,-1.06058,GH,24689,Africa/Accra
2295684,Salaga,8.55083,-0.51875,GH,25472,Africa/Accra
2295840,Prestea,5.43274,-2.14284,GH,35155,Africa/Accra
2296458,Kasoa,5.53449,-0.41679,GH,44227,Africa/Accra
2296564,Akim Oda,5.92665,-0.98577,GH,60604,Africa/Accra
2296606,Obuasi,6.20602,-1.66191,GH,137856,Africa/Accra
2296969,Nungua,5.60105,-0.07713,GH,70483,Africa/Accra
2297141,Nsawam,5.80893,-0.35026,GH,44522,Africa/Accra
2297313,Nkawkaw,6.55121,-0.7662,GH,61785,Africa/Accra
2297505,Navrongo,10.89557,-1.0921,GH,25470,Africa/Accra
2297810,Mumford,5.26176,-0.75897,GH,13983,Africa/Accra
2297834,Mpraeso,6.59321,-0.73462,GH,9007,Africa/Accra
2298264,Mampong,7.06273,-1.4001,GH,42037,Africa/Accra
2298330,Medina Estates,5.6658,-0.16307,GH,101207,Africa/Accra
2298890,Kumasi,6.68848,-1.62443,GH,1468609,Africa/Accra
2299233,Kpandu,6.99536,0.29306,GH,28334,Africa/Accra
2299236,Kpandae,8.46885,-0.01127,GH,8652,Africa/Accra
2299349,Konongo,6.61667,-1.21667,GH,41238,Africa/Accra
2299522,Koforidua,6.09408,-0.25913,GH,96266,Africa/Accra
2299625,Kintampo,8.05627,-1.73058,GH,47185,Africa/Accra
2299636,Kibi,6.16494,-0.55376,GH,9399,Africa/Accra
2299642,Kete Krachi,7.79391,-0.0498,GH,9182,Africa/Accra
2299645,Keta,5.91793,0.98789,GH,18077,Africa/Accra
2300372,Hohoe,7.15181,0.47362,GH,56202,Africa/Accra
2300379,Ho,6.60084,0.4713,GH,69998,Africa/Accra
2300721,Gbawe,5.57714,-0.31035,GH,44645,Africa/Accra
2300883,Foso,5.70119,-1.28657,GH,20078,Africa/Accra
2301190,Elmina,5.0847,-1.35093,GH,25560,Africa/Accra
2301217,Ejura,7.38558,-1.35617,GH,70807,Africa/Accra
2301400,Dunkwa,5.96562,-1.77995,GH,33379,Africa/Accra
2301464,Duayaw Nkwanta,7.17242,-2.10281,GH,14227,Africa/Accra
2301639,Dome,5.65003,-0.2361,GH,47260,Africa/Accra
2302357,Cape Coast,5.10535,-1.2466,GH,143015,Africa/Accra
2302821,Bolgatanga,10.78556,-0.85139,GH,54430,Africa/Accra
2303060,Bibiani,6.46346,-2.31938,GH,19076,Africa/Accra
2303125,Berekum,7.4534,-2.58404,GH,62364,Africa/Accra
2303224,Bekwai,6.45335,-1.57741,GH,4260,Africa/Accra
2303236,Begoro,6.38706,-0.37738,GH,29516,Africa/Accra
2303258,Bechem,7.09034,-2.02498,GH,14391,Africa/Accra
2303287,Bawku,11.0616,-0.24169,GH,56830,Africa/Accra
2303611,Axim,4.86992,-2.24046,GH,24500,Africa/Accra
2304220,Asamankese,5.86006,-0.6635,GH,39435,Africa/Accra
2304389,Apam,5.28483,-0.73711,GH,20147,Africa/Accra
2304548,Anloga,5.79473,0.89728,GH,29748,Africa/Accra
2304931,Akwatia,6.04024,-0.80876,GH,23766,Africa/Accra
2305027,Akropong,5.97462,-0.08542,GH,11096,Africa/Accra
2305164,Akim Swedru,5.8938,-1.01636,GH,8355,Africa/Accra
2305537,Agogo,6.80004,-1.08193,GH,31554,Africa/Accra
2306079,Achiaman,5.7,-0.33333,GH,202932,Africa/Accra
2306104,Accra,5.55602,-0.1969,GH,1963264,Africa/Accra
2306119,Aburi,5.84802,-0.17449,GH,18399,Africa/Accra
2306224,Aboso,5.3617,-1.94732,GH,8790,Africa/Accra
2306722,Santiago de Baney,3.6992,8.9084,GQ,2365,Africa/Malabo
2306774,San Antonio de Pale,-1.4068,5.63178,GQ,4433,Africa/Malabo
2306819,Rio Campo,2.33812,9.82212,GQ,1105,Africa/Malabo
2306824,Rebola,3.71667,8.83333,GQ,5450,Africa/Malabo
2307145,Nsok,1.12985,11.26603,GQ,3769,Africa/Malabo
2307197,Nsang,2.02475,10.94599,GQ,2122,Africa/Malabo
2307502,Ncue,2.01643,10.47066,GQ,1683,Africa/Malabo
2307795,Mongomo,1.62742,11.31346,GQ,6393,Africa/Malabo
2307970,Mikomeseng,2.13609,10.61322,GQ,5813,Africa/Malabo
2308278,Mbini,1.58267,9.61478,GQ,4062,Africa/Malabo
2308626,Machinda,1.88262,9.95133,GQ,2897,Africa/Malabo
2308994,Evinayong,1.43677,10.55124,GQ,8462,Africa/Malabo
2309332,Ebebiyin,2.15106,11.33528,GQ,24831,Africa/Malabo
2309527,Malabo,3.75,8.78333,GQ,155963,Africa/Malabo
2309528,Luba,3.45683,8.55465,GQ,8655,Africa/Malabo
2309744,Bitica,1.4261,9.62316,GQ,1464,Africa/Malabo
2309890,Bicurga,1.58113,10.46716,GQ,2318,Africa/Malabo
2310046,Bata,1.86391,9.76582,GQ,173046,Africa/Malabo
2310134,Ayene,1.85592,10.68994,GQ,3482,Africa/Malabo
2310309,Anisoc,1.8658,10.76892,GQ,10191,Africa/Malabo
2310533,Acurenam,1.03225,10.64882,GQ,2736,Africa/Malabo
2310547,Aconibe,1.29683,10.93691,GQ,11192,Africa/Malabo
2311127,Tshela,-4.99707,12.9484,CD,38845,Africa/Kinshasa
2311968,Nioki,-2.72037,17.69001,CD,40695,Africa/Kinshasa
2312249,Mushie,-3.01728,16.92238,CD,33062,Africa/Kinshasa
2312888,Mbanza-Ngungu,-5.25837,14.85838,CD,86356,Africa/Kinshasa
2312895,Mbandaka,0.04865,18.26034,CD,184185,Africa/Kinshasa
2313002,Matadi,-5.79949,13.44068,CD,180109,Africa/Kinshasa
2313084,Mangai,-4.02328,19.53385,CD,37188,Africa/Kinshasa
2313371,Lukolela,-1.06046,17.1821,CD,15000,Africa/Kinshasa
2313762,Libenge,3.65332,18.63566,CD,27053,Africa/Kinshasa
2314302,Kinshasa,-4.32758,15.31357,CD,7785965,Africa/Kinshasa
2314705,Kikwit,-5.04098,18.81619,CD,186991,Africa/Kinshasa
2315026,Kasongo-Lunda,-6.47833,16.81735,CD,20060,Africa/Kinshasa
2315057,Kasangulu,-4.5833,15.16554,CD,27961,Africa/Kinshasa
2315417,Inongo,-1.9275,18.2881,CD,40113,Africa/Kinshasa
2315728,Gemena,3.25651,19.77234,CD,117639,Africa/Kinshasa
2316259,Bulungu,-4.54437,18.60364,CD,48344,Africa/Kinshasa
2316473,Bosobolo,4.1898,19.8833,CD,14553,Africa/Kinshasa
2316748,Bolobo,-2.158,16.23249,CD,27862,Africa/Kinshasa
2317397,Bandundu,-3.31687,17.38063,CD,118211,Africa/Kinshasa
2317548,Zuru,11.43522,5.23494,NG,24338,Africa/Lagos
2317569,Zungeru,9.80726,6.15238,NG,24447,Africa/Lagos
2317765,Zaria,11.11128,7.7227,NG,975153,Africa/Lagos
2317818,Zango,13.05313,8.48574,NG,12371,Africa/Lagos
2317887,Zalanga,10.61432,10.17647,NG,12070,Africa/Lagos
2317899,Zaki Biam,7.50671,9.6104,NG,10470,Africa/Lagos
2317936,Zadawa,11.4496,10.3672,NG,7495,Africa/Lagos
2317982,Yuli,9.69889,10.27444,NG,9549,Africa/Lagos
2318044,Yola,9.20839,12.48146,NG,96006,Africa/Lagos
2318123,Yenagoa,4.92675,6.26764,NG,24335,Africa/Lagos
2318166,Yelwa,8.83333,9.63333,NG,13234,Africa/Lagos
2318238,Yashikera,9.76667,3.4,NG,14454,Africa/Lagos
2318374,Yandev,7.36308,9.04235,NG,7750,Africa/Lagos
2318383,Yanda Bayo,11.5071,10.7459,NG,5927,Africa/Lagos
2318399,Yamrat,10.11161,9.82604,NG,7098,Africa/Lagos
2318480,Yajiwa,11.38623,12.71992,NG,6880,Africa/Lagos
2318534,Wuyo,10.38522,11.69678,NG,9189,Africa/Lagos
2318858,Wurno,13.29048,5.42373,NG,13087,Africa/Lagos
2318921,Wukari,7.87139,9.77786,NG,92933,Africa/Lagos
2318933,Wudil,11.80937,8.84422,NG,23066,Africa/Lagos
2319078,Wawa,9.90222,4.41917,NG,10200,Africa/Lagos
2319123,Wasagu,11.3764,5.79536,NG,8157,Africa/Lagos
2319133,Warri,5.51737,5.75006,NG,536023,Africa/Lagos
2319257,Wamba,8.94153,8.60315,NG,27137,Africa/Lagos
2319345,Wagini,12.68781,7.19579,NG,9986,Africa/Lagos
2319407,Vom,9.7291,8.79138,NG,12000,Africa/Lagos
2319480,Uyo,5.05127,7.9335,NG,436606,Africa/Lagos
2319642,Uruobo-Okija,5.90016,6.84312,NG,13898,Africa/Lagos
2319668,Uromi,6.7,6.33333,NG,108608,Africa/Lagos
2320417,Umunede,6.26549,6.30962,NG,8331,Africa/Lagos
2320576,Umuahia,5.52491,7.49461,NG,264662,Africa/Lagos
2320746,Ukata,10.83122,5.82494,NG,6188,Africa/Lagos
2320829,Ughelli,5.48956,6.00407,NG,79986,Africa/Lagos
2320831,Ugep,5.80865,8.08098,NG,200276,Africa/Lagos
2320920,Uga,5.93576,7.0793,NG,64179,Africa/Lagos
2320966,Udi,6.31592,7.42086,NG,14998,Africa/Lagos
2321031,Ubiaja,6.65581,6.38494,NG,21782,Africa/Lagos
2321057,Uba,10.45509,13.22233,NG,11648,Africa/Lagos
2321926,Toungo,8.11733,12.04611,NG,11759,Africa/Lagos
2322021,Tokombere,11.22135,13.48783,NG,7092,Africa/Lagos
2322263,Tegina,10.0706,6.1906,NG,24037,Africa/Lagos
2322495,Tambuwal,12.40592,4.64605,NG,20932,Africa/Lagos
2322529,Talata Mafara,12.56841,6.06225,NG,39045,Africa/Lagos
2322552,Takum,7.26667,9.98333,NG,24822,Africa/Lagos
2322592,Takai,11.57569,9.1088,NG,10748,Africa/Lagos
2322722,Suya,9.46667,3.18333,NG,7936,Africa/Lagos
2322794,Suleja,9.18059,7.17939,NG,162135,Africa/Lagos
2322911,Sokoto,13.06269,5.24322,NG,563861,Africa/Lagos
2322957,Soba,10.98133,8.05749,NG,15715,Africa/Lagos
2323011,Siluko,6.53858,5.1609,NG,7920,Africa/Lagos
2323146,Shinkafi,13.07296,6.50574,NG,9324,Africa/Lagos
2323344,Shani,10.21824,12.06059,NG,14305,Africa/Lagos
2323349,Shanga,11.21374,4.57941,NG,7471,Africa/Lagos
2323390,Saki,8.66762,3.39393,NG,178677,Africa/Lagos
2323411,Shagamu,6.8485,3.64633,NG,214558,Africa/Lagos
2323418,Shaffa,10.50673,12.33315,NG,6508,Africa/Lagos
2323579,Sauri,11.72655,6.78374,NG,13445,Africa/Lagos
2323675,Sapele,5.89405,5.67666,NG,161686,Africa/Lagos
2323858,Samamiya,11.34873,9.63989,NG,8087,Africa/Lagos
2324024,Sade,11.3595,10.6732,NG,8223,Africa/Lagos
2324281,Runka,12.44788,7.30918,NG,12665,Africa/Lagos
2324325,Ruma,12.8626,7.23469,NG,8857,Africa/Lagos
2324439,Riti,7.90844,9.61688,NG,6875,Africa/Lagos
2324460,Ringim,12.15143,9.16216,NG,14463,Africa/Lagos
2324504,Rijau,11.10389,5.25556,NG,16613,Africa/Lagos
2324575,Rano,11.55684,8.58065,NG,17972,Africa/Lagos
2324623,Saminaka,10.41227,8.68748,NG,7165,Africa/Lagos
2324706,Rabah,13.12257,5.50762,NG,8707,Africa/Lagos
2324767,Potiskum,11.71391,11.08108,NG,86002,Africa/Lagos
2324774,Port Harcourt,4.77742,7.0134,NG,1148665,Africa/Lagos
2324857,Pindiga,9.98333,10.93333,NG,106322,Africa/Lagos
2324960,Patigi,8.72851,5.75561,NG,28285,Africa/Lagos
2324962,Patani,5.22885,6.19139,NG,7327,Africa/Lagos
2325032,Panyam,9.40756,9.21481,NG,10715,Africa/Lagos
2325060,Pankshin,9.32541,9.4352,NG,31516,Africa/Lagos
2325161,Ozubulu,5.95753,6.85305,NG,73812,Africa/Lagos
2325200,Oyo,7.85257,3.93125,NG,736072,Africa/Lagos
2325249,Oyan,8.05,4.76667,NG,73622,Africa/Lagos
2325307,Owode,6.94851,3.50561,NG,8513,Africa/Lagos
2325314,Owo,7.1962,5.58681,NG,276574,Africa/Lagos
2325330,Owerri,5.48363,7.03325,NG,215038,Africa/Lagos
2325437,Otukpa,7.10168,7.65945,NG,21686,Africa/Lagos
2325506,Otan Ayegbaju,7.94783,4.78836,NG,37783,Africa/Lagos
2325590,Osogbo,7.77104,4.55698,NG,156694,Africa/Lagos
2325713,Orodo,5.61667,7.03333,NG,8527,Africa/Lagos
2325725,Orlu,5.79565,7.03513,NG,9351,Africa/Lagos
2325733,Orita Eruwa,7.55,3.43333,NG,71027,Africa/Lagos
2325803,Orerokpe,5.63747,5.89013,NG,5893,Africa/Lagos
2325821,Ore,6.74716,4.8761,NG,13905,Africa/Lagos
2325902,Opi,6.78223,7.43319,NG,11237,Africa/Lagos
2326016,Onitsha,6.14978,6.78569,NG,561066,Africa/Lagos
2326171,Ondo,7.09316,4.83528,NG,257005,Africa/Lagos
2326188,Omuo-Ekiti,7.75833,5.72227,NG,6317,Africa/Lagos
2326200,Omu-Aran,8.13857,5.1026,NG,14477,Africa/Lagos
2326221,Omoku,5.34388,6.65684,NG,11625,Africa/Lagos
2326302,Olupona,7.6,4.18333,NG,95002,Africa/Lagos
2326811,Okuta,9.21667,3.18333,NG,26589,Africa/Lagos
2326899,Okrika,4.74215,7.08368,NG,133271,Africa/Lagos
2327143,Okigwe,5.82917,7.35056,NG,115499,Africa/Lagos
2327220,Okene,7.55122,6.23589,NG,479178,Africa/Lagos
2327223,Oke Mesi,7.81667,4.91667,NG,79563,Africa/Lagos
2327233,Oke Ila,7.95,4.98333,NG,35000,Africa/Lagos
2327236,Okeho,8.03386,3.34759,NG,12964,Africa/Lagos
2327494,Ohafia-Ifigh,5.61455,7.81191,NG,73355,Africa/Lagos
2327513,Ogwashi-Uku,6.17811,6.52461,NG,26137,Africa/Lagos
2327521,Oguta,5.71044,6.80936,NG,21639,Africa/Lagos
2327523,Ogurugu,6.78636,6.95017,NG,9135,Africa/Lagos
2327650,Ogoja,6.6584,8.79923,NG,37466,Africa/Lagos
2327827,Ogaminana,7.59383,6.21798,NG,84373,Africa/Lagos
2327879,Offa,8.14911,4.72074,NG,113830,Africa/Lagos
2328090,Ode,7.7899,5.7117,NG,75463,Africa/Lagos
2328113,Ochobo,7.18045,7.9824,NG,8567,Africa/Lagos
2328151,Obudu,6.66819,9.16453,NG,19668,Africa/Lagos
2328153,Obubra,6.07672,8.33241,NG,12885,Africa/Lagos
2328185,Obonoma,4.71131,6.79084,NG,68584,Africa/Lagos
2328192,Obolo-Eke (1),6.88333,7.63333,NG,5842,Africa/Lagos
2328276,Obiaruku,5.84672,6.1529,NG,11936,Africa/Lagos
2328617,Numan,9.46374,12.03062,NG,77617,Africa/Lagos
2328684,Nsukka,6.85783,7.39577,NG,111017,Africa/Lagos
2328765,Nnewi,6.01962,6.91729,NG,193987,Africa/Lagos
2328790,Nkwerre,5.75917,7.10384,NG,62973,Africa/Lagos
2328811,Nkpor,6.15038,6.83042,NG,103733,Africa/Lagos
2328952,Nguru,12.87695,10.45536,NG,111014,Africa/Lagos
2328960,Ngurore,9.28871,12.24026,NG,8139,Africa/Lagos
2329087,Ngala,12.34053,14.1867,NG,14031,Africa/Lagos
2329114,New Shagunnu,10.33957,4.4688,NG,7349,Africa/Lagos
2329451,Nasarawa,8.53895,7.70821,NG,30949,Africa/Lagos
2329562,Nafada,11.09596,11.33261,NG,22920,Africa/Lagos
2329639,Mutum Biyu,8.64138,10.77355,NG,11702,Africa/Lagos
2329664,Musawa,12.12949,7.67023,NG,8904,Africa/Lagos
2329821,Mubi,10.26858,13.26701,NG,225705,Africa/Lagos
2329920,Moriki,12.87405,6.48754,NG,28735,Africa/Lagos
2329946,Monguno,12.67059,13.61224,NG,20297,Africa/Lagos
2329981,Mokwa,9.29482,5.05412,NG,21128,Africa/Lagos
2330028,Modakeke,7.38333,4.26667,NG,119529,Africa/Lagos
2330082,Misau,11.3137,10.46664,NG,13957,Africa/Lagos
2330087,Miringa,10.73115,12.14626,NG,12117,Africa/Lagos
2330100,Minna,9.61524,6.54776,NG,291905,Africa/Lagos
2330241,Imeko,7.44888,2.84289,NG,8627,Africa/Lagos
2330369,Mberubu,6.1731,7.63017,NG,8904,Africa/Lagos
2330543,Mayo-Belwa,9.05421,12.05794,NG,6304,Africa/Lagos
2330589,Machina,13.13639,10.04924,NG,11707,Africa/Lagos
2330664,Mashi,12.98044,7.94703,NG,7845,Africa/Lagos
2330717,Maru,12.3336,6.40372,NG,11496,Africa/Lagos
2330719,Marte,12.36532,13.8293,NG,15707,Africa/Lagos
2330937,Mando,10.71667,6.56667,NG,7500,Africa/Lagos
2331005,Malumfashi,11.78935,7.62061,NG,70709,Africa/Lagos
2331037,Mallammaduri,12.56427,9.95727,NG,11156,Africa/Lagos
2331140,Makurdi,7.73375,8.52139,NG,292645,Africa/Lagos
2331158,Makoko,6.49611,3.38778,NG,85840,Africa/Lagos
2331267,Maiyama,12.08225,4.36907,NG,10014,Africa/Lagos
2331447,Maiduguri,11.84692,13.15712,NG,1112449,Africa/Lagos
2331493,Mahuta,11.55338,4.98138,NG,9047,Africa/Lagos
2331528,Magumeri,12.11451,12.8262,NG,19363,Africa/Lagos
2331686,Madara,11.7798,10.4479,NG,10015,Africa/Lagos
2331694,Madala,9.10444,7.21333,NG,11771,Africa/Lagos
2331715,Madagali,10.88942,13.62832,NG,12919,Africa/Lagos
2331939,Lokoja,7.79688,6.74048,NG,60579,Africa/Lagos
2332079,Lere,10.38584,8.57286,NG,93290,Africa/Lagos
2332080,Lere,9.71052,9.34029,NG,14620,Africa/Lagos
2332197,Lau,9.20827,11.27541,NG,12657,Africa/Lagos
2332249,Lapai,9.04439,6.57089,NG,16442,Africa/Lagos
2332280,Langtang,9.14164,9.79101,NG,13172,Africa/Lagos
2332337,Lame,10.44154,9.23955,NG,6705,Africa/Lagos
2332357,Lalupon,7.46667,4.06667,NG,81130,Africa/Lagos
2332459,Lagos,6.45407,3.39467,NG,9000000,Africa/Lagos
2332504,Lafiagi,8.85299,5.41641,NG,102779,Africa/Lagos
2332515,Lafia,8.4939,8.51532,NG,127236,Africa/Lagos
2332662,Kwolla,8.90361,9.29086,NG,8200,Africa/Lagos
2332733,Kwatarkwashi,12.14082,6.82196,NG,9084,Africa/Lagos
2332865,Kwali,8.88346,7.01858,NG,6229,Africa/Lagos
2332871,Kwale,5.70773,6.43402,NG,20226,Africa/Lagos
2333064,Kuta,9.86864,6.71042,NG,7528,Africa/Lagos
2333096,Kusheriki,10.53283,6.44222,NG,6941,Africa/Lagos
2333312,Kura,11.77232,8.42631,NG,9537,Africa/Lagos
2333451,Kumo,10.04807,11.21055,NG,35712,Africa/Lagos
2333490,Kumagunnam,13.15498,10.63468,NG,16557,Africa/Lagos
2333563,Kukawa,12.92475,13.56617,NG,16077,Africa/Lagos
2333604,Kuje,8.87952,7.22756,NG,97367,Africa/Lagos
2333606,Kujama,10.45767,7.63808,NG,12967,Africa/Lagos
2333884,Koton-Karfe,8.0912,6.79782,NG,10709,Africa/Lagos
2334008,Kontagora,10.40319,5.4708,NG,98754,Africa/Lagos
2334018,Konkwesso,10.84686,4.09835,NG,7687,Africa/Lagos
2334044,Konduga,11.65331,13.41787,NG,13400,Africa/Lagos
2334306,Kiyawa,11.78442,9.6069,NG,17704,Africa/Lagos
2334327,Kisi,9.08297,3.85196,NG,155510,Africa/Lagos
2334502,Kibiya,11.528,8.66108,NG,8500,Africa/Lagos
2334592,Kende,11.51966,4.2603,NG,7395,Africa/Lagos
2334649,Kafin Hausa,12.23933,9.91105,NG,12609,Africa/Lagos
2334652,Keffi,8.84651,7.87354,NG,85911,Africa/Lagos
2334674,Kazaure,12.64846,8.41178,NG,13169,Africa/Lagos
2334756,Kaura Namoda,12.59371,6.58648,NG,69725,Africa/Lagos
2334801,Katsina-Ala,7.16938,9.28465,NG,36722,Africa/Lagos
2334802,Katsina,12.99082,7.60177,NG,432149,Africa/Lagos
2334861,Katagum,12.28507,10.35027,NG,10602,Africa/Lagos
2335015,Kari,11.2471,10.561,NG,18812,Africa/Lagos
2335204,Kano,12.00012,8.51672,NG,3626068,Africa/Lagos
2335219,Kankara,11.93114,7.41115,NG,9609,Africa/Lagos
2335333,Kamba,11.85172,3.65478,NG,25568,Africa/Lagos
2335369,Kaltungo,9.81998,11.30871,NG,12357,Africa/Lagos
2335500,Kajuru,10.32281,7.68462,NG,14389,Africa/Lagos
2335568,Kangiwa,12.55339,3.81814,NG,11701,Africa/Lagos
2335596,Kaiama,9.6053,3.94101,NG,21897,Africa/Lagos
2335614,Kagoro,9.60776,8.39043,NG,77008,Africa/Lagos
2335709,Kafarati,10.38304,11.09567,NG,11535,Africa/Lagos
2335713,Kafanchan,9.58126,8.2926,NG,79522,Africa/Lagos
2335727,Kaduna,10.52641,7.43879,NG,1582102,Africa/Lagos
2335798,Kachia,9.87342,7.95407,NG,30893,Africa/Lagos
2335843,Kabba,7.82719,6.07502,NG,49869,Africa/Lagos
2335953,Jos,9.92849,8.89212,NG,816824,Africa/Lagos
2336056,Jimeta,9.27949,12.45819,NG,248148,Africa/Lagos
2336092,Jikamshi,12.17328,7.77424,NG,6923,Africa/Lagos
2336137,Jibia,13.09378,7.22624,NG,14424,Africa/Lagos
2336237,Jega,12.22219,4.37963,NG,73495,Africa/Lagos
2336251,Jebba,9.13333,4.83333,NG,21488,Africa/Lagos
2336589,Jalingo,8.89367,11.3596,NG,117757,Africa/Lagos
2336624,Lajere,11.98022,11.44002,NG,7356,Africa/Lagos
2336905,Iwo,7.63527,4.18156,NG,250443,Africa/Lagos
2336985,Itu,5.20131,7.98373,NG,36358,Africa/Lagos
2337148,Isieke,6.38186,8.03736,NG,89990,Africa/Lagos
2337207,Ise-Ekiti,7.46478,5.42333,NG,190063,Africa/Lagos
2337227,Isara,6.99345,3.68148,NG,8205,Africa/Lagos
2337235,Isanlu-Itedoijowa,8.27445,5.83528,NG,15087,Africa/Lagos
2337352,Ipoti,7.87377,5.07691,NG,82113,Africa/Lagos
2337379,Iperu,6.91002,3.66557,NG,15935,Africa/Lagos
2337490,Inisa,7.85,4.33333,NG,164161,Africa/Lagos
2337639,Ilorin,8.49664,4.54214,NG,814192,Africa/Lagos
